URL,PART_NO,ADAPTABLE_FOR,ORIG_PART_NO
https://www.industriehof.com/en/catalogue/c3/c12/c445/a63-IND-07/,63-ind-07,Leckron,6400080
https://www.industriehof.com/en/catalogue/c8/c159/c2800/a31-004072/,31-004072,Forges de Niaux,
https://www.industriehof.com/en/catalogue/c3/c12/c436/a63-ILM-06-R/,63-ilm-06-r,Ilmer,
https://www.industriehof.com/en/catalogue/c3/c1184/c1286/a63-GIL-71/,63-gil-71,Gilbers,
https://www.industriehof.com/en/catalogue/c3/c12/c447/a63-RM-4/,63-rm-4,"Alpego, Celli, Kuhn, Maletti, Perugini, Sicma, Tortella, Becchio & Mandrile, M.E.A.A.T., OMARV, Orsi, Zappator, Procomas, Agricom, Desvoys, Rinieri","MKOA00213 / P40062, 704052, J1891002 / 6061700, , , 5716648, 2779605, , , CL00323, 23066, , , , , 13727"
https://www.industriehof.com/en/catalogue/c9/c4210/a101.EXT-1133/,101.ext-1133,Alpego,E06080S / MK0A00360
https://www.industriehof.com/en/catalogue/c6/c2915/c2918/a634-BIS-06/,634-bis-06,"Claas, Biso, Dronningborg, Laverda, Massey Ferguson, New Holland","00 0060 017 2, 28.801.405.0032 / 28.801.405.0014 / 28-14, 490 189 00, 320 706 150, 1730 728 M2, 80746812"
https://www.industriehof.com/en/catalogue/c3/c12/c442/a63-NOB-35/,63-nob-35,"Kuhn, Nobili","J1781017, J1781017"
https://www.industriehof.com/en/catalogue/c3/c106/c1428/a63-PER-65/,63-per-65,"Tünnißen & Stocks, Perfect","2991, 3.02991"
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c1988/c2333/a101.3374426/,101.3374426,"Lemken, Lemken Smaragd",", 3374426"
https://www.industriehof.com/en/catalogue/c5/c59/c554/a10.ST-A-SET-13/,10.st-a-set-13,Amazone,953928
https://www.industriehof.com/en/catalogue/c4/c131/c810/a10.1364/,10.1364,,
https://www.industriehof.com/en/catalogue/c4/c125/c839/a101.10415/,101.10415,,
https://www.industriehof.com/en/catalogue/c3/c106/c541/a63-MUL-65/,63-mul-65,Mulag,195000
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0095/,38.0095,Vogel u. Noot,LK2.000.03A
https://www.industriehof.com/en/catalogue/c3/c1182/c1285/a63-GLB-905/,63-glb-905,Gilbers,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c1992/a101.136-70/,101.136-70,"Frost, Rau, Stoll","50229, 0020861, E004613"
https://www.industriehof.com/en/catalogue/c4/c62/c2041/c2043/a101.021411.55/,101.021411.55,,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2017/a101.180-45-75/,101.180-45-75,"Becker, Frost, Köckerling, Kverneland, Rabe, Rau, Vogel u. Noot, Lemken, Fortschritt, Kotte, Lemken Achat",", 50228, , , GG-81 6331.04.17, , , , , , 3374134 A19"
https://www.industriehof.com/en/catalogue/c5/c59/c1160/a10.ST-450/,10.st-450,Köckerling,640497
https://www.industriehof.com/en/catalogue/c4/c62/c841/a101.305551/,101.305551,,
https://www.industriehof.com/en/catalogue/c3/c12/c485/a63-SIC-01/,63-sic-01,"Sicma, ACMA",
https://www.industriehof.com/en/catalogue/c3/c12/c461/a63-RM-4-18/,63-rm-4-18,"Alpego, OMARV","P40063 / MKOA00214, CL00325"
https://www.industriehof.com/en/catalogue/c4/c125/c838/a101.115-T5LL/,101.115-t5ll,,
https://www.industriehof.com/en/catalogue/c4/c62/c124/c1887/a101.480-60/,101.480-60,,
https://www.industriehof.com/en/catalogue/c4/c131/c810/a10.1363/,10.1363,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1381/a63-ROU-63/,63-rou-63,"Noremat, Nicolas, S.M.A., Rousseau","103032 / 1.37.952NR, , SM61"
https://www.industriehof.com/en/catalogue/c4/c129/c3861/c3866/a1.10.1183/,1.10.1183,,
https://www.industriehof.com/en/catalogue/c5/c59/c568/a10.ST-NO3-R/,10.st-no3-r,Nodet,
https://www.industriehof.com/en/catalogue/c3/c12/c453/a63-RM-14/,63-rm-14,"Noremat, Nicolas, S.M.A., Procomas, Mulag, Rousseau","1.39.207, , 1001471, , TM60-07-0223, 5.254.03 / 5.524.45"
https://www.industriehof.com/en/catalogue/c3/c1184/c1209/a63-ORS-09/,63-ors-09,"Bomford, Mc Connel, Noremat, Orsi","7390013, 7390013, 1.08.010"
https://www.industriehof.com/en/catalogue/c4/c127/c2524/a101.307522/,101.307522,,
https://www.industriehof.com/en/catalogue/c4/c126/c1821/a100-DRV-1010/,100-drv-1010,,
https://www.industriehof.com/en/catalogue/c3/c12/c468/a63-PRO-06/,63-pro-06,"Procomas, Lipco",", 601854"
https://www.industriehof.com/en/catalogue/c5/c59/c2460/a10.ST-KR-01/,10.st-kr-01,KRM,7003102
https://www.industriehof.com/en/catalogue/c3/c1182/c1285/a63-GIL-85/,63-gil-85,Gilbers,800-010
https://www.industriehof.com/en/catalogue/c3/c12/c462/a63-ORS-05/,63-ors-05,Orsi,00023043
https://www.industriehof.com/en/catalogue/c4/c127/c2525/a101.307543/,101.307543,,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2016/c3213/a101.400-45NN/,101.400-45nn,"Köckerling, Rau, Vogel u. Noot", 
https://www.industriehof.com/en/catalogue/c4/c62/c124/c1896/c2036/a101.193569/,101.193569,Kverneland,KK193569R
https://www.industriehof.com/en/catalogue/c3/c12/c120/a63-M-37-16/,63-m-37-16,"Alpego, Maschio / Gaspardo, Perugini, OMARV, Procomas, Sicma (Miglianico), Dragone, Peruzzo, Tierre, ACMA, Ubaldi","MKOA00210 / P40059, M07400950, , , , 5715105, 18002652 / ND00001709000"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0089/,38.0089,Vogel u. Noot,LK2.001.03A
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3452/a38.0034/,38.0034,Vogel u. Noot,PK8.011.02
https://www.industriehof.com/en/catalogue/c3/c12/c442/a63-NOB-06/,63-nob-06,"Kuhn, Quivogne, M.E.A.A.T., OMARV, Nobili","J2555001, 1321/94 - CTX45200, , , J2555001"
https://www.industriehof.com/en/catalogue/c3/c103/a63-RM-912/,63-rm-912,,
https://www.industriehof.com/en/catalogue/c3/c104/c1143/a63-KUH-901/,63-kuh-901,"Kuhn, Nobili","6060019 / J0912004, 6060019 / J0912004"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0004/,38.0004,Vogel u. Noot,P58.011.01
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3451/a38.0081/,38.0081,Vogel u. Noot,PK8.011.02A
https://www.industriehof.com/en/catalogue/c3/c104/c1143/a63-GLB-903/,63-glb-903,,
https://www.industriehof.com/en/catalogue/c4/c125/c837/a101.04047/,101.04047,,
https://www.industriehof.com/en/catalogue/c3/c1184/c2427/a63-KUH-905/,63-kuh-905,"Kuhn, Nobili","6060012 / J0011837, 6060012 / J0011837"
https://www.industriehof.com/en/catalogue/c3/c12/c392/a63-RM-8/,63-rm-8,"Alpego, Becchio & Mandrile, Zappator, Agricom, Sauerburger, Cabe (Nuova Cabe), Seppi, Zanon","MKOA00415, TM152, , , 3025, 222022001, 15002041"
https://www.industriehof.com/en/catalogue/c3/c12/c433/a63-HOW-48/,63-how-48,"Howard, OMARV, Seppi",222022425
https://www.industriehof.com/en/catalogue/c4/c62/c842/c847/a101.10453/,101.10453,"Howard, Kongskilde, Amazone / BBG","71209026519, 71209026519, HC121 / 78708676"
https://www.industriehof.com/en/catalogue/c4/c62/c124/c1877/a101.136-45-75/,101.136-45-75,"Frost, Kverneland, Rau, Vogel u. Noot, Brix, Regent, Amazone / BBG","50233, RF0379186, 0096226, CV007005, 205914, 33.51.181, 103552115"
https://www.industriehof.com/en/catalogue/c3/c105/c548/a63-GIL-73/,63-gil-73,"Carroy et Giraudon, Votex","222959, 7430421"
https://www.industriehof.com/en/catalogue/c4/c125/c839/a101.1575/,101.1575,,
https://www.industriehof.com/en/catalogue/c3/c106/c541/a63-LAG-03/,63-lag-03,,
https://www.industriehof.com/en/catalogue/c12/c182/c2965/c2988/a44.0011/,44.0011,Frost,
https://www.industriehof.com/en/catalogue/c5/c59/c564/a10.ST-K1/,10.st-k1,Kongskilde,02060500
https://www.industriehof.com/en/catalogue/c4/c125/c839/a101.10406/,101.10406,,
https://www.industriehof.com/en/catalogue/c3/c12/c462/a63-ORS-06/,63-ors-06,"Orsi, Valentini, Marolin", 
https://www.industriehof.com/en/catalogue/c3/c12/c469/a63-PEG-35/,63-peg-35,"Celli, Pegoraro, Quivogne, Becchio & Mandrile, Palladino",", 009119, , , 560111"
https://www.industriehof.com/en/catalogue/c4/c123/c836/a101.14002-CF/,101.14002-cf,,
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0015/,38.0015,Vogel u. Noot,PK8.130.03
https://www.industriehof.com/en/catalogue/c4/c62/c124/c1877/a101.136-60/,101.136-60,"Howard, Regent","209026210, 33.51.132"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0068/,38.0068,Vogel u. Noot,PK8.011.01
https://www.industriehof.com/en/catalogue/c3/c12/c392/a63-PEG-35/,63-peg-35,"Celli, Pegoraro, Quivogne, Becchio & Mandrile, Palladino",", 009119, , , 560111"
https://www.industriehof.com/en/catalogue/c3/c12/c505/a63-NOB-16/,63-nob-16,"Kuhn, Vogel u. Noot, Orsi, Nobili, Zampini, Ubaldi, Frontoni, Greentech, Moris","J1781000 / 6060000, , 00023000, J1781000 / 6060000"
https://www.industriehof.com/en/catalogue/c3/c12/c310/a63-RM-10-20/,63-rm-10-20,"Maschio / Gaspardo, Muratori, Sicma, Agromec, Agrimaster, Orsi, Lagarde, Zappator, Calderoni, Falconero, Agricom, Zanon, Major",", , , , 3001119, 23012, 17896, 3001119, , , , 5350038, 12014100"
https://www.industriehof.com/en/catalogue/c3/c1182/c1358/a63-KUH-900/,63-kuh-900,"Kuhn, Vogel u. Noot, Nobili","6061705 / J2025136, , 6061705 / J2025136"
https://www.industriehof.com/en/catalogue/c3/c12/c472/a63-RM-11-20/,63-rm-11-20,"Celli, Sicma, Cosmag, Gestin, Rinieri, Zanon","722580, 5716270, , , 1371661, 5350110"
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1393/a63-SPR-53/,63-spr-53,"Spragelse-Mica, Berti",", BC283L45"
https://www.industriehof.com/en/catalogue/c3/c12/c496/a63-TIE-01/,63-tie-01,Tierre,
https://www.industriehof.com/en/catalogue/c3/c12/c2430/a63-IND-28R/,63-ind-28r,Fehrenbach,M200R
https://www.industriehof.com/en/catalogue/c3/c12/c444/a63-LAG-08/,63-lag-08,Lagarde,
https://www.industriehof.com/en/catalogue/c3/c12/c3319/a63-RM-153/,63-rm-153,Serrat,
https://www.industriehof.com/en/catalogue/c3/c1182/c1400/a63-HUM-97/,63-hum-97,Tünnißen & Stocks,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2051/a101.3374418/,101.3374418,"Lemken, Amazone / BBG, Lemken Smaragd",", XL019, 3374418"
https://www.industriehof.com/en/catalogue/c4/c62/c2041/c2043/a101.355814/,101.355814,,
https://www.industriehof.com/en/catalogue/c5/c59/c563/a10.HS-KÖ/,10.hs-kö,Köckerling,585072
https://www.industriehof.com/en/catalogue/c3/c12/c463/a63-NOB-04/,63-nob-04,"Falc, Kuhn, Quivogne, Vogel u. Noot, M.E.A.A.T., OMARV, Palladino, Nobili","430083, 6060002 / J1551000, 1085/94 - CTX40200, , , , , 6060002 / J1551000"
https://www.industriehof.com/en/catalogue/c4/c62/c842/c847/a101.10452/,101.10452,"Howard, Kongskilde, Amazone / BBG","71209026520, 71209026520, HC122 / 78708677"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0090/,38.0090,Vogel u. Noot,LK2.001.04A
https://www.industriehof.com/en/catalogue/c3/c12/c1874/a63-IND-188/,63-ind-188,Lipco,600023
https://www.industriehof.com/en/catalogue/c4/c130/c1673/a101.302312/,101.302312,,
https://www.industriehof.com/en/catalogue/c5/c59/c554/a10.ST-A-SET-11/,10.st-a-set-11,Amazone,963405
https://www.industriehof.com/en/catalogue/c3/c12/c453/a63-IND-235/,63-ind-235,"Humus, Mulag","856.00.001, 173679"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/a38.0088/,38.0088,Vogel u. Noot,PK0.000.08A
https://www.industriehof.com/en/catalogue/c3/c12/c434/a63-HUM-05/,63-hum-05,Humus,325.92.453
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0042/,38.0042,Vogel u. Noot,PK6.014.01A
https://www.industriehof.com/en/catalogue/c3/c12/c426/a63-NIC-02/,63-nic-02,"Nicolas, Gyro",", 10080200"
https://www.industriehof.com/en/catalogue/c3/c12/c483/a63-SEK-02/,63-sek-02,Seko,333 003
https://www.industriehof.com/en/catalogue/c3/c12/c439/a63-JDE-01/,63-jde-01,"Maschio / Gaspardo, Muratori, Sicma, Sovema, Terranova, B.C.S., Agrimaster, Ferri, Palladino, John Deere, Del Morino, Fehrenbach, Irus, Major","T18004085, , , , , TKA-TKB, , 0901072, 560136, , URC401D, FEHRI04, 010132370098, 12015100"
https://www.industriehof.com/en/catalogue/c8/c1838/c1839/a31-UCF316/,31-ucf316,,
https://www.industriehof.com/en/catalogue/c3/c12/c396/a63-MAL-24/,63-mal-24,"Breviglieri / Breviagri, Kverneland, Maletti, M.E.A.A.T., Vigolo, Ferri, Peruzzo, Kubota, Marolin","051118, MA6200078, MA6200078, , , 0901133, 05050130"
https://www.industriehof.com/en/catalogue/c3/c12/c430/a63-HER-08/,63-her-08,Hermes,
https://www.industriehof.com/en/catalogue/c4/c123/c1959/a101.0452/,101.0452,,
https://www.industriehof.com/en/catalogue/c4/c2706/c2707/c2709/a101.3442/,101.3442,Kverneland,KW5516
https://www.industriehof.com/en/catalogue/c4/c62/c841/a101.304021/,101.304021,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1356/a63-NIC-61/,63-nic-61,"Maschio / Gaspardo, Nicolas, Gyro","M03400407, , 12170200"
https://www.industriehof.com/en/catalogue/c3/c12/c448/a63-RM-1-20/,63-rm-1-20,"Maschio / Gaspardo, Sicma, Gestin, Terral, Sauerburger, Humus",", 5714130 - 5715104, , , , 590.91.399 / 224.91.390 / 224.92.390"
https://www.industriehof.com/en/catalogue/c3/c12/c423/a63-MUL-54/,63-mul-54,"Noremat, Gilbers, Mulag","103070, 802-001, 138485"
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1369/a63-PER-61/,63-per-61,"Ferri, Perfect","1101028, 13701"
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c2164/a63-PRO-07/,63-pro-07,"Kuhn, Procomas",JX136263
https://www.industriehof.com/en/catalogue/c3/c105/c545/a63-ORS-02/,63-ors-02,Fehrenbach,FEHRI05
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0081/,38.0081,Vogel u. Noot,PK8.011.02A
https://www.industriehof.com/en/catalogue/c3/c105/c1426/a63-VOT-71/,63-vot-71,Votex,45.03.050
https://www.industriehof.com/en/catalogue/c5/c58/c2446/c2447/a10.4701/,10.4701,,
https://www.industriehof.com/en/catalogue/c5/c2271/c2272/a10.7000-11/,10.7000-11,,
https://www.industriehof.com/en/catalogue/c3/c12/c464/a63-OMA-05/,63-oma-05,"Pegoraro, Becchio & Mandrile, OMARV, Mörtl, Palladino",", , CL 00314, 027845, 560113"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0126/,38.0126,Vogel u. Noot,PR9.140.03
https://www.industriehof.com/en/catalogue/c3/c12/c433/a63-HOW-27/,63-how-27,Howard,74058
https://www.industriehof.com/en/catalogue/c3/c12/c481/a63-IND-34-R/,63-ind-34-r,Schmidt,139197-8
https://www.industriehof.com/en/catalogue/c3/c12/c430/a63-HER-04/,63-her-04,Hermes,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2028/a101.1166/,101.1166,"Rabe, Väderstad",", 457243"
https://www.industriehof.com/en/catalogue/c13/c82/c866/c867/a65-253/,65-253,,
https://www.industriehof.com/en/catalogue/c3/c12/c457/a63-NOB-27/,63-nob-27,"Kuhn, Tortella, Nobili","J1891018, , J1891018"
https://www.industriehof.com/en/catalogue/c3/c12/c443/a63-MAL-30/,63-mal-30,"Kverneland, Maletti, ACMA","MA7800080, MA7800080"
https://www.industriehof.com/en/catalogue/c5/c58/c2446/c2447/a10.4730/,10.4730,,
https://www.industriehof.com/en/catalogue/c4/c62/c842/c1927/a101.304511/,101.304511,,
https://www.industriehof.com/en/catalogue/c5/c59/c557/a10.ST-FI-2/,10.st-fi-2,Fiona,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2554/a101.06046/,101.06046,Marsk-Stig,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2406/c2894/a101.3002396/,101.3002396,"Farmet, Farmet Duolent, Farmet Triolent, Farmet Turbulent",", 3002396, 3002396, 3002396"
https://www.industriehof.com/en/catalogue/c3/c12/c457/a63-NOB-04/,63-nob-04,"Falc, Kuhn, Quivogne, Vogel u. Noot, M.E.A.A.T., OMARV, Palladino, Nobili","430083, 6060002 / J1551000, 1085/94 - CTX40200, , , , , 6060002 / J1551000"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0074/,38.0074,Vogel u. Noot,PK6.005.00
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3451/a38.0085/,38.0085,Vogel u. Noot,LK2.001.14A
https://www.industriehof.com/en/catalogue/c3/c12/c392/a63-RM-4/,63-rm-4,"Alpego, Celli, Kuhn, Maletti, Perugini, Sicma, Tortella, Becchio & Mandrile, M.E.A.A.T., OMARV, Orsi, Zappator, Procomas, Agricom, Desvoys, Rinieri","MKOA00213 / P40062, 704052, J1891002 / 6061700, , , 5716648, 2779605, , , CL00323, 23066, , , , , 13727"
https://www.industriehof.com/en/catalogue/c5/c59/c565/a10.ST-AC6/,10.st-ac6,Kverneland,AC431803
https://www.industriehof.com/en/catalogue/c4/c62/c840/a101.304041/,101.304041,,
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1401/a63-PER-65/,63-per-65,"Tünnißen & Stocks, Perfect","2991, 3.02991"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3449/a38.0057/,38.0057,Vogel u. Noot,PK2.020.01
https://www.industriehof.com/en/catalogue/c3/c1184/c2427/a63-KUH-906/,63-kuh-906,Kuhn,JX135697
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2406/c2893/a101.3003293/,101.3003293,"Farmet, Farmet Triolent, Farmet Turbulent",", 3013010 / 3004184 / 3003293, 3013010 / 3004184 / 3003293"
https://www.industriehof.com/en/catalogue/c6/c2915/c2924/a634-JF-51/,634-jf-51,JF,2010-027 A
https://www.industriehof.com/en/catalogue/c9/c4211/c4215/a101.EXT-1055/,101.ext-1055,"Kerner, Kerner Komet","10-92.344, 10-92.344"
https://www.industriehof.com/en/catalogue/c3/c106/c541/a63-SAU-06/,63-sau-06,,
https://www.industriehof.com/en/catalogue/c3/c12/c401/a63-RM-10-20/,63-rm-10-20,"Maschio / Gaspardo, Muratori, Sicma, Agromec, Agrimaster, Orsi, Lagarde, Zappator, Calderoni, Falconero, Agricom, Zanon, Major",", , , , 3001119, 23012, 17896, 3001119, , , , 5350038, 12014100"
https://www.industriehof.com/en/catalogue/c4/c62/c124/c2038/a101.15018/,101.15018,Clemens,PFCW650
https://www.industriehof.com/en/catalogue/c3/c1171/c1179/c1370/a63-PER-65/,63-per-65,"Tünnißen & Stocks, Perfect","2991, 3.02991"
https://www.industriehof.com/en/catalogue/c3/c106/c541/a63-IND-900/,63-ind-900,,
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0125/,38.0125,Vogel u. Noot,PR9.130.03
https://www.industriehof.com/en/catalogue/c3/c12/c434/a63-HUM-03/,63-hum-03,Humus,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c1988/c2333/a101.3374420/,101.3374420,"Howard, Kongskilde, Lemken, Amazone / BBG, Lemken Smaragd","71209026469, 71209026469, , 78400605, 3374420"
https://www.industriehof.com/en/catalogue/c4/c123/c2281/c3087/a101.06702/,101.06702,"Frost, Razol","06702, 004529"
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c3839/a1.10.1140/,1.10.1140,Steketee,GV200
https://www.industriehof.com/en/catalogue/c3/c12/c442/a63-NOB-27/,63-nob-27,"Kuhn, Tortella, Nobili","J1891018, , J1891018"
https://www.industriehof.com/en/catalogue/c3/c12/c2664/a63-RM-97/,63-rm-97,"Palladino, Irus",", 010132370097"
https://www.industriehof.com/en/catalogue/c3/c1182/c1330/a63-HAL-01/,63-hal-01,"Kuhn, Quivogne, Vogel u. Noot, Nobili",BPB00025
https://www.industriehof.com/en/catalogue/c4/c131/c2059/a10.1171/,10.1171,Kverneland,KW 111099012
https://www.industriehof.com/en/catalogue/c4/c127/c2521/c2522/a101.306022/,101.306022,Ventzki,
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2564/a10.RH-118/,10.rh-118,"Dal-Bo, HE-VA",14350
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0086/,38.0086,Vogel u. Noot,PR7.030.03
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3450/a38.0090/,38.0090,Vogel u. Noot,LK2.001.04A
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0058/,38.0058,Vogel u. Noot,PK0.000.03A
https://www.industriehof.com/en/catalogue/c4/c62/c842/c847/a101.10602/,101.10602,,
https://www.industriehof.com/en/catalogue/c4/c126/c2226/c2254/a1220-21/,1220-21,,
https://www.industriehof.com/en/catalogue/c4/c125/c839/a101.110.901/,101.110.901,Kongskilde,101155031
https://www.industriehof.com/en/catalogue/c3/c12/c505/a63-NOB-05/,63-nob-05,"Breviglieri / Breviagri, Falc, Kuhn, Maletti, Perugini, Quivogne, Vogel u. Noot, Becchio & Mandrile, M.E.A.A.T., Nicolas, OMARV, Mörtl, van Lengerich (BVL), Palladino, Sicma (Miglianico), Nobili, Fehrenbach, ACMA, Ubaldi, Frontoni","43.01.51, 6060004 / J2555004, , CK4500, 1052/91 - CTX50210, , , 1361, , CL00322, 27781, 69849, , 5816918, 6060004 / J2555004, FEHRI03"
https://www.industriehof.com/en/catalogue/c3/c12/c434/a63-IND-189/,63-ind-189,Humus,325.91.625
https://www.industriehof.com/en/catalogue/c9/c4211/c4215/a101.EXT-1022/,101.ext-1022,"Farmet, Farmet Duolent, Farmet Triolent, Farmet Turbulent","4007998, 4007998, 4007998, 4007998"
https://www.industriehof.com/en/catalogue/c4/c2706/c2707/c2709/a101.3381/,101.3381,Kverneland,5515
https://www.industriehof.com/en/catalogue/c3/c12/c442/a63-RM-46/,63-rm-46,"Alpego, Celli, Kuhn, Maschio / Gaspardo, Becchio & Mandrile, Nobili, Zanon","P40064 / MKOA00215, , 6061699 / 6060003 / J2555047, 30004025, CL280, 6061699 / 6060003 / J2555047, 5350093"
https://www.industriehof.com/en/catalogue/c5/c136/c1158/a10.ST-HH-20/,10.st-hh-20,,
https://www.industriehof.com/en/catalogue/c3/c12/c449/a63-RM-913/,63-rm-913,"M.E.A.A.T., Berti",", 120400007"
https://www.industriehof.com/en/catalogue/c3/c12/c418/a63-MAL-24/,63-mal-24,"Breviglieri / Breviagri, Kverneland, Maletti, M.E.A.A.T., Vigolo, Ferri, Peruzzo, Kubota, Marolin","051118, MA6200078, MA6200078, , , 0901133, 05050130"
https://www.industriehof.com/en/catalogue/c3/c1182/c1330/a63-KUH-900/,63-kuh-900,"Kuhn, Vogel u. Noot, Nobili","6061705 / J2025136, , 6061705 / J2025136"
https://www.industriehof.com/en/catalogue/c12/c2945/a10.ST-HH-3/,10.st-hh-3,,
https://www.industriehof.com/en/catalogue/c3/c1184/c2173/a63-ROU-72/,63-rou-72,"Bomford, Mc Connel, Noremat, Nicolas, Lagarde, S.M.A., Ferri, Müthing, Rousseau","71.900.86, 7190086, 1.44.811 / 103065, 310.17.004 / 310.17.043, 7615, SM44 / M11.11, 0901031 / 0901137, 1101011, 5.556.01 / 5.556.06"
https://www.industriehof.com/en/catalogue/c4/c125/c838/a101.1163/,101.1163,Amazone / BBG,HC119 / 78706176
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0095/,38.0095,Vogel u. Noot,LK2.000.03A
https://www.industriehof.com/en/catalogue/c3/c1171/c1178/c1377/a63-ROU-64/,63-rou-64,Rousseau,5.200.69
https://www.industriehof.com/en/catalogue/c3/c12/c444/a63-M-39/,63-m-39,"Kverneland, Lagarde, Kubota","MAY020011, , MAY020011"
https://www.industriehof.com/en/catalogue/c5/c58/c2439/c2445/a10.5020/,10.5020,Fiona,
https://www.industriehof.com/en/catalogue/c3/c12/c436/a63-ILM-03-R/,63-ilm-03-r,Ilmer,
https://www.industriehof.com/en/catalogue/c13/c82/c1029/c1037/c1061/a65-DE-02/,65-de-02,"Case, Massey Ferguson",
https://www.industriehof.com/en/catalogue/c3/c12/c436/a63-ILM-07/,63-ilm-07,Ilmer,
https://www.industriehof.com/en/catalogue/c3/c12/c424/a63-GIM-03/,63-gim-03,"Gimac, Zampini",31696
https://www.industriehof.com/en/catalogue/c4/c131/c1645/c2561/a10.1046/,10.1046,"Lemken, Väderstad, Güttler, Bednar","3538741, , 72004100, KM060349"
https://www.industriehof.com/en/catalogue/c4/c62/c840/a101.304361/,101.304361,,
https://www.industriehof.com/en/catalogue/c3/c12/c489/a63-IND-1180R/,63-ind-1180r,Spearhead,7770760
https://www.industriehof.com/en/catalogue/c4/c125/c839/a101.17547.1/,101.17547.1,,
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0091/,38.0091,Vogel u. Noot,LK2.001.05A
https://www.industriehof.com/en/catalogue/c4/c125/c838/a101.400-45NN/,101.400-45nn,,
https://www.industriehof.com/en/catalogue/c13/c188/c933/c942/a651-169/,651-169,Amazone / BBG,EL010
https://www.industriehof.com/en/catalogue/c3/c12/c420/a63-IND-44-L/,63-ind-44-l,Fischer,
https://www.industriehof.com/en/catalogue/c3/c12/c457/a63-NOB-17/,63-nob-17,"Ferri, Nobili, Frontoni, Greentech, Moris",0901149
https://www.industriehof.com/en/catalogue/c7/c149/c2105/c2126/a70-272/,70-272,"Kverneland - Taarup, Mayer, Siloking",KDM1050317A
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0047/,38.0047,Vogel u. Noot,PK8.001.02
https://www.industriehof.com/en/catalogue/c4/c62/c1987/c2016/c2550/a10.5045/,10.5045,"Köckerling, Köckerling Allrounder",
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3453/a38.0075/,38.0075,Vogel u. Noot,PK6.006.00
https://www.industriehof.com/en/catalogue/c3/c12/c423/a63-RM-45/,63-rm-45,"Bomford, Hymach, Gilbers","03958.01 / 46401.01, , 802-096"
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3454/a38.0092/,38.0092,Vogel u. Noot,LK2.001.06A
https://www.industriehof.com/en/catalogue/c4/c62/c2041/c2043/a101.300328/,101.300328,,
https://www.industriehof.com/en/catalogue/c3/c12/c310/a63-RM-921/,63-rm-921,Agricom,
https://www.industriehof.com/en/catalogue/c12/c182/c2972/c3452/a38.0086/,38.0086,Vogel u. Noot,PR7.030.03
